id,transaction_id,category_id,category_name,item_id,item_name
8369,2477,2,Bakery,5,White Bread
8370,2477,4,Pet Food,17,Dry Cat Food
8371,2477,1,Dairy,3,Butter
8372,2478,2,Bakery,10,Apple Pie
8373,2478,2,Bakery,10,Apple Pie
8374,2478,3,Produce,13,Pear
8375,2478,2,Bakery,5,White Bread
8376,2479,3,Produce,11,Apple
8377,2480,1,Dairy,3,Butter
8378,2480,2,Bakery,5,White Bread
8379,2481,1,Dairy,1,Milk
8380,2481,3,Produce,13,Pear
8381,2481,3,Produce,13,Pear
8382,2481,4,Pet Food,17,Dry Cat Food
8383,2481,2,Bakery,9,Chocolate Cake
8384,2482,2,Bakery,8,White Rolls
8385,2482,2,Bakery,8,White Rolls
8386,2483,3,Produce,12,Organge
8387,2483,4,Pet Food,17,Dry Cat Food
8388,2483,2,Bakery,8,White Rolls
8389,2484,2,Bakery,5,White Bread
8390,2484,2,Bakery,8,White Rolls
8391,2484,2,Bakery,9,Chocolate Cake
8392,2485,3,Produce,16,Strawberries
8393,2485,1,Dairy,3,Butter
8394,2485,2,Bakery,9,Chocolate Cake
8395,2486,2,Bakery,7,Wraps
8396,2487,4,Pet Food,17,Dry Cat Food
8397,2487,2,Bakery,10,Apple Pie
8398,2487,4,Pet Food,18,Wet Cat Food
8399,2487,1,Dairy,4,Cream
8400,2488,3,Produce,16,Strawberries
8401,2488,1,Dairy,4,Cream
8402,2488,2,Bakery,5,White Bread
8403,2489,3,Produce,16,Strawberries
8404,2489,4,Pet Food,18,Wet Cat Food
8405,2489,4,Pet Food,17,Dry Cat Food
8406,2489,3,Produce,16,Strawberries
8407,2489,3,Produce,13,Pear
8408,2489,1,Dairy,4,Cream
8409,2489,2,Bakery,10,Apple Pie
8410,2489,2,Bakery,6,Brown Bread
8411,2490,3,Produce,16,Strawberries
8412,2491,2,Bakery,5,White Bread
8413,2491,4,Pet Food,20,Wet Dog Food
8414,2492,3,Produce,16,Strawberries
8415,2493,3,Produce,15,Grapes
8416,2493,1,Dairy,3,Butter
8417,2493,1,Dairy,1,Milk
8418,2493,3,Produce,14,Bannana
8419,2494,2,Bakery,8,White Rolls
8420,2494,2,Bakery,10,Apple Pie
8421,2494,2,Bakery,7,Wraps
8422,2494,3,Produce,11,Apple
8423,2494,3,Produce,13,Pear
8424,2494,2,Bakery,6,Brown Bread
8425,2495,3,Produce,16,Strawberries
8426,2495,4,Pet Food,18,Wet Cat Food
8427,2495,3,Produce,15,Grapes
8428,2495,1,Dairy,1,Milk
8429,2495,2,Bakery,6,Brown Bread
8430,2496,4,Pet Food,20,Wet Dog Food
8431,2496,3,Produce,15,Grapes
8432,2497,2,Bakery,8,White Rolls
8433,2497,4,Pet Food,17,Dry Cat Food
8434,2497,1,Dairy,3,Butter
8435,2497,2,Bakery,6,Brown Bread
8436,2497,1,Dairy,1,Milk
8437,2497,2,Bakery,7,Wraps
8438,2497,4,Pet Food,17,Dry Cat Food
8439,2498,1,Dairy,3,Butter
8440,2498,3,Produce,13,Pear
8441,2498,3,Produce,13,Pear
8442,2499,3,Produce,16,Strawberries
8443,2499,3,Produce,12,Organge
8444,2499,2,Bakery,5,White Bread
8445,2500,1,Dairy,2,Cheese
8446,2500,2,Bakery,7,Wraps
8447,2500,2,Bakery,6,Brown Bread
8448,2501,1,Dairy,1,Milk
8449,2502,2,Bakery,6,Brown Bread
8450,2502,1,Dairy,2,Cheese
8451,2502,1,Dairy,4,Cream
8452,2502,1,Dairy,4,Cream
8453,2503,3,Produce,11,Apple
8454,2503,2,Bakery,8,White Rolls
8455,2503,1,Dairy,1,Milk
8456,2504,4,Pet Food,18,Wet Cat Food
8457,2504,3,Produce,11,Apple
8458,2505,1,Dairy,2,Cheese
8459,2505,4,Pet Food,17,Dry Cat Food
8460,2505,4,Pet Food,18,Wet Cat Food
8461,2505,4,Pet Food,19,Dry Dog Food
8462,2506,2,Bakery,10,Apple Pie
8463,2506,3,Produce,11,Apple
8464,2507,4,Pet Food,17,Dry Cat Food
8465,2507,1,Dairy,3,Butter
8466,2507,2,Bakery,10,Apple Pie
8467,2508,2,Bakery,9,Chocolate Cake
8468,2508,4,Pet Food,19,Dry Dog Food
8469,2508,3,Produce,15,Grapes
8470,2508,2,Bakery,9,Chocolate Cake
8471,2508,1,Dairy,4,Cream
8472,2508,4,Pet Food,19,Dry Dog Food
8473,2509,3,Produce,14,Bannana
8474,2510,4,Pet Food,19,Dry Dog Food
8475,2510,3,Produce,15,Grapes
8476,2510,4,Pet Food,19,Dry Dog Food
8477,2511,2,Bakery,10,Apple Pie
8478,2512,3,Produce,16,Strawberries
8479,2513,3,Produce,14,Bannana
8480,2513,3,Produce,13,Pear
8481,2513,4,Pet Food,20,Wet Dog Food
8482,2513,1,Dairy,2,Cheese
8483,2513,3,Produce,11,Apple
8484,2513,4,Pet Food,20,Wet Dog Food
8485,2513,3,Produce,16,Strawberries
8486,2513,4,Pet Food,18,Wet Cat Food
8487,2513,4,Pet Food,20,Wet Dog Food
8488,2513,3,Produce,15,Grapes
8489,2514,1,Dairy,2,Cheese
8490,2515,1,Dairy,2,Cheese
8491,2515,2,Bakery,6,Brown Bread
8492,2515,1,Dairy,3,Butter
8493,2516,4,Pet Food,18,Wet Cat Food
8494,2516,1,Dairy,3,Butter
8495,2517,2,Bakery,8,White Rolls
8496,2517,1,Dairy,3,Butter
8497,2517,2,Bakery,10,Apple Pie
8498,2517,3,Produce,13,Pear
8499,2517,3,Produce,11,Apple
8500,2518,1,Dairy,4,Cream
8501,2518,4,Pet Food,17,Dry Cat Food
8502,2518,4,Pet Food,19,Dry Dog Food
8503,2518,2,Bakery,10,Apple Pie
8504,2518,1,Dairy,4,Cream
8505,2518,2,Bakery,6,Brown Bread
8506,2518,2,Bakery,7,Wraps
8507,2518,3,Produce,11,Apple
8508,2519,3,Produce,13,Pear
8509,2519,3,Produce,16,Strawberries
8510,2520,3,Produce,11,Apple
8511,2520,4,Pet Food,17,Dry Cat Food
8512,2520,3,Produce,13,Pear
8513,2520,2,Bakery,9,Chocolate Cake
8514,2520,3,Produce,13,Pear
8515,2520,2,Bakery,5,White Bread
8516,2520,3,Produce,12,Organge
8517,2521,3,Produce,11,Apple
8518,2522,1,Dairy,3,Butter
8519,2522,2,Bakery,10,Apple Pie
8520,2522,1,Dairy,4,Cream
8521,2523,3,Produce,14,Bannana
8522,2524,2,Bakery,7,Wraps
8523,2524,1,Dairy,1,Milk
8524,2525,2,Bakery,10,Apple Pie
8525,2526,1,Dairy,4,Cream
8526,2526,4,Pet Food,18,Wet Cat Food
8527,2526,2,Bakery,5,White Bread
8528,2526,2,Bakery,9,Chocolate Cake
8529,2527,2,Bakery,8,White Rolls
8530,2527,3,Produce,14,Bannana
8531,2528,3,Produce,16,Strawberries
8532,2529,1,Dairy,1,Milk
8533,2529,4,Pet Food,20,Wet Dog Food
8534,2530,2,Bakery,6,Brown Bread
8535,2530,3,Produce,16,Strawberries
8536,2531,3,Produce,15,Grapes
8537,2532,3,Produce,16,Strawberries
8538,2532,2,Bakery,6,Brown Bread
8539,2533,3,Produce,13,Pear
8540,2533,4,Pet Food,17,Dry Cat Food
8541,2533,2,Bakery,5,White Bread
8542,2533,4,Pet Food,20,Wet Dog Food
8543,2533,4,Pet Food,17,Dry Cat Food
8544,2534,1,Dairy,1,Milk
8545,2535,4,Pet Food,19,Dry Dog Food
8546,2535,4,Pet Food,17,Dry Cat Food
8547,2536,1,Dairy,3,Butter
8548,2536,2,Bakery,6,Brown Bread
8549,2536,1,Dairy,1,Milk
8550,2536,3,Produce,12,Organge
8551,2536,3,Produce,12,Organge
8552,2536,2,Bakery,9,Chocolate Cake
8553,2536,3,Produce,15,Grapes
8554,2536,2,Bakery,10,Apple Pie
8555,2537,4,Pet Food,18,Wet Cat Food
8556,2537,3,Produce,12,Organge
8557,2537,3,Produce,11,Apple
8558,2537,4,Pet Food,19,Dry Dog Food
8559,2537,2,Bakery,10,Apple Pie
8560,2538,1,Dairy,4,Cream
8561,2538,1,Dairy,4,Cream
8562,2538,1,Dairy,4,Cream
8563,2538,2,Bakery,6,Brown Bread
8564,2539,3,Produce,13,Pear
8565,2540,1,Dairy,4,Cream
8566,2540,3,Produce,16,Strawberries
8567,2540,1,Dairy,3,Butter
8568,2540,4,Pet Food,17,Dry Cat Food
8569,2541,3,Produce,15,Grapes
8570,2542,4,Pet Food,17,Dry Cat Food
8571,2542,2,Bakery,10,Apple Pie
8572,2542,3,Produce,14,Bannana
8573,2542,4,Pet Food,19,Dry Dog Food
8574,2542,4,Pet Food,18,Wet Cat Food
8575,2542,1,Dairy,2,Cheese
8576,2542,4,Pet Food,20,Wet Dog Food
8577,2542,4,Pet Food,19,Dry Dog Food
8578,2542,1,Dairy,3,Butter
8579,2542,1,Dairy,3,Butter
8580,2542,2,Bakery,7,Wraps
8581,2542,2,Bakery,6,Brown Bread
8582,2543,1,Dairy,3,Butter
8583,2543,1,Dairy,1,Milk
8584,2544,1,Dairy,4,Cream
8585,2544,3,Produce,13,Pear
8586,2544,4,Pet Food,19,Dry Dog Food
8587,2544,4,Pet Food,19,Dry Dog Food
8588,2545,3,Produce,13,Pear
8589,2546,3,Produce,15,Grapes
8590,2546,2,Bakery,9,Chocolate Cake
8591,2546,3,Produce,11,Apple
8592,2546,2,Bakery,8,White Rolls
8593,2546,4,Pet Food,18,Wet Cat Food
8594,2546,1,Dairy,4,Cream
8595,2547,2,Bakery,9,Chocolate Cake
8596,2547,3,Produce,16,Strawberries
8597,2547,1,Dairy,2,Cheese
8598,2548,4,Pet Food,20,Wet Dog Food
8599,2549,1,Dairy,1,Milk
8600,2549,3,Produce,16,Strawberries
8601,2549,4,Pet Food,19,Dry Dog Food
8602,2549,1,Dairy,2,Cheese
8603,2549,3,Produce,16,Strawberries
8604,2549,3,Produce,14,Bannana
8605,2549,4,Pet Food,19,Dry Dog Food
8606,2549,4,Pet Food,19,Dry Dog Food
8607,2549,2,Bakery,10,Apple Pie
8608,2549,3,Produce,15,Grapes
8609,2549,1,Dairy,3,Butter
8610,2549,3,Produce,13,Pear
8611,2549,4,Pet Food,19,Dry Dog Food
8612,2550,3,Produce,16,Strawberries
8613,2550,2,Bakery,9,Chocolate Cake
8614,2550,4,Pet Food,18,Wet Cat Food
8615,2550,3,Produce,11,Apple
8616,2550,3,Produce,16,Strawberries
8617,2550,2,Bakery,5,White Bread
8618,2550,3,Produce,14,Bannana
8619,2550,2,Bakery,10,Apple Pie
8620,2550,4,Pet Food,19,Dry Dog Food
8621,2551,3,Produce,13,Pear
8622,2551,3,Produce,15,Grapes
8623,2551,2,Bakery,6,Brown Bread
8624,2552,1,Dairy,2,Cheese
8625,2552,2,Bakery,6,Brown Bread
8626,2553,1,Dairy,2,Cheese
8627,2553,3,Produce,13,Pear
8628,2554,4,Pet Food,19,Dry Dog Food
8629,2554,1,Dairy,2,Cheese
8630,2554,2,Bakery,8,White Rolls
8631,2554,2,Bakery,9,Chocolate Cake
8632,2554,1,Dairy,1,Milk
8633,2554,2,Bakery,9,Chocolate Cake
8634,2555,2,Bakery,10,Apple Pie
8635,2555,3,Produce,16,Strawberries
8636,2556,3,Produce,15,Grapes
8637,2556,3,Produce,14,Bannana
8638,2557,4,Pet Food,20,Wet Dog Food
8639,2558,3,Produce,16,Strawberries
8640,2559,2,Bakery,5,White Bread
8641,2560,3,Produce,14,Bannana
8642,2561,3,Produce,13,Pear
8643,2561,3,Produce,11,Apple
8644,2561,4,Pet Food,19,Dry Dog Food
8645,2562,3,Produce,12,Organge
8646,2562,4,Pet Food,20,Wet Dog Food
8647,2562,3,Produce,16,Strawberries
8648,2562,2,Bakery,9,Chocolate Cake
8649,2562,3,Produce,15,Grapes
8650,2562,1,Dairy,2,Cheese
8651,2563,1,Dairy,1,Milk
8652,2563,3,Produce,14,Bannana
8653,2563,2,Bakery,8,White Rolls
8654,2563,4,Pet Food,18,Wet Cat Food
8655,2564,4,Pet Food,19,Dry Dog Food
8656,2565,4,Pet Food,20,Wet Dog Food
8657,2566,4,Pet Food,19,Dry Dog Food
8658,2567,3,Produce,15,Grapes
8659,2567,2,Bakery,10,Apple Pie
8660,2567,2,Bakery,6,Brown Bread
8661,2567,3,Produce,13,Pear
8662,2567,1,Dairy,3,Butter
8663,2567,4,Pet Food,20,Wet Dog Food
8664,2567,1,Dairy,2,Cheese
8665,2568,3,Produce,15,Grapes
8666,2568,1,Dairy,2,Cheese
8667,2569,3,Produce,14,Bannana
8668,2570,2,Bakery,8,White Rolls
8669,2570,2,Bakery,5,White Bread
8670,2570,1,Dairy,3,Butter
8671,2570,4,Pet Food,17,Dry Cat Food
8672,2570,1,Dairy,3,Butter
8673,2571,2,Bakery,7,Wraps
8674,2571,3,Produce,13,Pear
8675,2571,2,Bakery,6,Brown Bread
8676,2571,2,Bakery,8,White Rolls
8677,2571,3,Produce,14,Bannana
8678,2571,1,Dairy,2,Cheese
8679,2571,1,Dairy,1,Milk
8680,2571,2,Bakery,10,Apple Pie
8681,2572,4,Pet Food,18,Wet Cat Food
8682,2573,4,Pet Food,17,Dry Cat Food
8683,2574,3,Produce,16,Strawberries
8684,2574,1,Dairy,3,Butter
8685,2574,2,Bakery,5,White Bread
8686,2574,3,Produce,15,Grapes
8687,2574,3,Produce,13,Pear
8688,2574,1,Dairy,4,Cream
8689,2574,3,Produce,16,Strawberries
8690,2574,3,Produce,15,Grapes
8691,2574,2,Bakery,10,Apple Pie
8692,2574,3,Produce,12,Organge
8693,2575,2,Bakery,9,Chocolate Cake
8694,2575,3,Produce,12,Organge
8695,2576,2,Bakery,9,Chocolate Cake
8696,2577,3,Produce,16,Strawberries
8697,2577,2,Bakery,5,White Bread
8698,2577,4,Pet Food,18,Wet Cat Food
8699,2577,2,Bakery,5,White Bread
8700,2578,3,Produce,11,Apple
8701,2578,3,Produce,14,Bannana
8702,2579,3,Produce,11,Apple
8703,2579,3,Produce,11,Apple
8704,2580,3,Produce,13,Pear
8705,2580,1,Dairy,3,Butter
8706,2581,3,Produce,15,Grapes
8707,2581,3,Produce,16,Strawberries
8708,2582,2,Bakery,10,Apple Pie
8709,2583,3,Produce,13,Pear
8710,2583,1,Dairy,3,Butter
8711,2583,2,Bakery,5,White Bread
8712,2583,3,Produce,13,Pear
8713,2584,2,Bakery,7,Wraps
8714,2585,4,Pet Food,20,Wet Dog Food
8715,2585,2,Bakery,5,White Bread
8716,2586,2,Bakery,8,White Rolls
8717,2586,3,Produce,13,Pear
8718,2586,3,Produce,15,Grapes
8719,2587,1,Dairy,2,Cheese
8720,2587,1,Dairy,3,Butter
8721,2587,4,Pet Food,19,Dry Dog Food
8722,2587,2,Bakery,10,Apple Pie
8723,2588,4,Pet Food,18,Wet Cat Food
8724,2588,3,Produce,12,Organge
8725,2589,2,Bakery,5,White Bread
8726,2589,2,Bakery,10,Apple Pie
8727,2589,2,Bakery,10,Apple Pie
8728,2589,4,Pet Food,20,Wet Dog Food
8729,2589,1,Dairy,4,Cream
8730,2590,3,Produce,16,Strawberries
8731,2591,3,Produce,15,Grapes
8732,2591,4,Pet Food,20,Wet Dog Food
8733,2591,4,Pet Food,17,Dry Cat Food
8734,2591,3,Produce,16,Strawberries
8735,2591,4,Pet Food,18,Wet Cat Food
8736,2591,1,Dairy,1,Milk
8737,2592,4,Pet Food,19,Dry Dog Food
8738,2592,3,Produce,13,Pear
8739,2592,1,Dairy,3,Butter
8740,2593,2,Bakery,7,Wraps
8741,2594,2,Bakery,7,Wraps
8742,2595,2,Bakery,7,Wraps
8743,2595,2,Bakery,5,White Bread
8744,2595,4,Pet Food,20,Wet Dog Food
8745,2596,3,Produce,13,Pear
8746,2597,4,Pet Food,18,Wet Cat Food
8747,2597,4,Pet Food,17,Dry Cat Food
8748,2597,2,Bakery,7,Wraps
8749,2597,2,Bakery,10,Apple Pie
8750,2598,2,Bakery,6,Brown Bread
8751,2599,1,Dairy,3,Butter
8752,2599,1,Dairy,2,Cheese
8753,2599,3,Produce,14,Bannana
8754,2600,2,Bakery,10,Apple Pie
8755,2600,2,Bakery,6,Brown Bread
8756,2600,4,Pet Food,19,Dry Dog Food
8757,2601,3,Produce,16,Strawberries
8758,2602,3,Produce,12,Organge
8759,2602,3,Produce,14,Bannana
8760,2603,1,Dairy,4,Cream
8761,2603,3,Produce,13,Pear
8762,2604,3,Produce,11,Apple
8763,2604,2,Bakery,10,Apple Pie
8764,2604,2,Bakery,10,Apple Pie
8765,2605,3,Produce,13,Pear
8766,2605,1,Dairy,2,Cheese
8767,2605,3,Produce,11,Apple
8768,2606,4,Pet Food,17,Dry Cat Food
8769,2606,2,Bakery,7,Wraps
8770,2606,3,Produce,15,Grapes
8771,2607,2,Bakery,8,White Rolls
8772,2608,3,Produce,15,Grapes
8773,2608,1,Dairy,4,Cream
8774,2609,2,Bakery,6,Brown Bread
8775,2609,3,Produce,12,Organge
8776,2610,3,Produce,12,Organge
8777,2610,3,Produce,12,Organge
8778,2610,1,Dairy,2,Cheese
8779,2611,1,Dairy,4,Cream
8780,2611,3,Produce,12,Organge
8781,2612,3,Produce,14,Bannana
8782,2612,3,Produce,16,Strawberries
8783,2612,2,Bakery,10,Apple Pie
8784,2612,2,Bakery,5,White Bread
8785,2612,1,Dairy,4,Cream
8786,2613,2,Bakery,10,Apple Pie
8787,2614,2,Bakery,10,Apple Pie
8788,2614,1,Dairy,1,Milk
8789,2615,2,Bakery,9,Chocolate Cake
8790,2615,4,Pet Food,18,Wet Cat Food
8791,2615,1,Dairy,1,Milk
8792,2615,4,Pet Food,17,Dry Cat Food
8793,2615,2,Bakery,9,Chocolate Cake
8794,2616,4,Pet Food,19,Dry Dog Food
8795,2616,3,Produce,14,Bannana
8796,2616,1,Dairy,3,Butter
8797,2617,2,Bakery,10,Apple Pie
8798,2617,1,Dairy,4,Cream
8799,2617,1,Dairy,4,Cream
8800,2618,2,Bakery,8,White Rolls
8801,2618,1,Dairy,4,Cream
8802,2619,3,Produce,11,Apple
8803,2619,3,Produce,11,Apple
8804,2620,4,Pet Food,19,Dry Dog Food
8805,2621,4,Pet Food,19,Dry Dog Food
8806,2622,2,Bakery,8,White Rolls
8807,2622,3,Produce,12,Organge
8808,2622,3,Produce,16,Strawberries
8809,2622,3,Produce,13,Pear
8810,2622,2,Bakery,5,White Bread
8811,2623,4,Pet Food,17,Dry Cat Food
8812,2623,1,Dairy,2,Cheese
8813,2624,3,Produce,11,Apple
8814,2624,3,Produce,14,Bannana
8815,2624,4,Pet Food,19,Dry Dog Food
8816,2624,2,Bakery,5,White Bread
8817,2625,3,Produce,12,Organge
8818,2625,2,Bakery,8,White Rolls
8819,2625,3,Produce,11,Apple
8820,2626,3,Produce,14,Bannana
8821,2626,3,Produce,13,Pear
8822,2627,3,Produce,15,Grapes
8823,2627,4,Pet Food,19,Dry Dog Food
8824,2627,4,Pet Food,18,Wet Cat Food
8825,2628,4,Pet Food,19,Dry Dog Food
8826,2628,1,Dairy,4,Cream
8827,2629,1,Dairy,1,Milk
8828,2629,3,Produce,14,Bannana
8829,2629,2,Bakery,9,Chocolate Cake
8830,2629,1,Dairy,4,Cream
8831,2630,4,Pet Food,18,Wet Cat Food
8832,2630,3,Produce,15,Grapes
8833,2631,4,Pet Food,18,Wet Cat Food
8834,2632,1,Dairy,3,Butter
8835,2633,4,Pet Food,19,Dry Dog Food
8836,2633,3,Produce,14,Bannana
8837,2634,2,Bakery,9,Chocolate Cake
8838,2634,3,Produce,13,Pear
8839,2634,2,Bakery,6,Brown Bread
8840,2634,2,Bakery,5,White Bread
8841,2634,1,Dairy,1,Milk
8842,2635,4,Pet Food,20,Wet Dog Food
8843,2635,2,Bakery,5,White Bread
8844,2636,2,Bakery,7,Wraps
8845,2636,4,Pet Food,19,Dry Dog Food
8846,2636,3,Produce,15,Grapes
8847,2636,2,Bakery,7,Wraps
8848,2637,2,Bakery,9,Chocolate Cake
8849,2637,1,Dairy,4,Cream
8850,2637,2,Bakery,8,White Rolls
8851,2637,1,Dairy,3,Butter
8852,2637,2,Bakery,9,Chocolate Cake
8853,2637,2,Bakery,6,Brown Bread
8854,2637,4,Pet Food,18,Wet Cat Food
8855,2637,4,Pet Food,17,Dry Cat Food
8856,2637,1,Dairy,3,Butter
8857,2637,4,Pet Food,18,Wet Cat Food
8858,2637,4,Pet Food,17,Dry Cat Food
8859,2637,1,Dairy,1,Milk
8860,2638,3,Produce,15,Grapes
8861,2638,3,Produce,11,Apple
8862,2639,1,Dairy,4,Cream
8863,2640,2,Bakery,5,White Bread
8864,2641,2,Bakery,10,Apple Pie
8865,2641,3,Produce,11,Apple
8866,2641,2,Bakery,9,Chocolate Cake
8867,2641,1,Dairy,4,Cream
8868,2642,2,Bakery,10,Apple Pie
8869,2642,1,Dairy,4,Cream
8870,2643,3,Produce,16,Strawberries
8871,2644,2,Bakery,9,Chocolate Cake
8872,2644,3,Produce,16,Strawberries
8873,2644,4,Pet Food,18,Wet Cat Food
8874,2644,2,Bakery,6,Brown Bread
8875,2644,3,Produce,15,Grapes
8876,2644,2,Bakery,10,Apple Pie
8877,2645,3,Produce,13,Pear
8878,2646,1,Dairy,1,Milk
8879,2647,3,Produce,15,Grapes
8880,2647,1,Dairy,2,Cheese
8881,2647,4,Pet Food,19,Dry Dog Food
8882,2647,4,Pet Food,18,Wet Cat Food
8883,2648,2,Bakery,9,Chocolate Cake
8884,2648,2,Bakery,6,Brown Bread
8885,2648,3,Produce,14,Bannana
8886,2648,2,Bakery,8,White Rolls
8887,2648,2,Bakery,8,White Rolls
8888,2648,2,Bakery,6,Brown Bread
8889,2648,2,Bakery,8,White Rolls
8890,2649,2,Bakery,7,Wraps
8891,2650,2,Bakery,10,Apple Pie
8892,2650,3,Produce,11,Apple
8893,2650,2,Bakery,9,Chocolate Cake
8894,2650,3,Produce,11,Apple
8895,2650,4,Pet Food,17,Dry Cat Food
8896,2650,2,Bakery,9,Chocolate Cake
8897,2650,3,Produce,16,Strawberries
8898,2650,3,Produce,12,Organge
8899,2650,2,Bakery,6,Brown Bread
8900,2650,2,Bakery,10,Apple Pie
8901,2650,3,Produce,13,Pear
8902,2650,3,Produce,14,Bannana
8903,2650,4,Pet Food,20,Wet Dog Food
8904,2650,3,Produce,14,Bannana
8905,2650,4,Pet Food,17,Dry Cat Food
8906,2650,1,Dairy,3,Butter
8907,2651,4,Pet Food,20,Wet Dog Food
8908,2651,2,Bakery,10,Apple Pie
8909,2652,3,Produce,16,Strawberries
8910,2652,3,Produce,12,Organge
8911,2652,1,Dairy,1,Milk
8912,2653,3,Produce,12,Organge
8913,2654,2,Bakery,5,White Bread
8914,2654,2,Bakery,6,Brown Bread
8915,2654,1,Dairy,4,Cream
8916,2655,2,Bakery,10,Apple Pie
8917,2655,3,Produce,15,Grapes
8918,2655,2,Bakery,7,Wraps
8919,2655,3,Produce,13,Pear
8920,2655,3,Produce,11,Apple
8921,2655,2,Bakery,8,White Rolls
8922,2656,3,Produce,11,Apple
8923,2656,2,Bakery,9,Chocolate Cake
8924,2656,2,Bakery,5,White Bread
8925,2657,2,Bakery,7,Wraps
8926,2657,3,Produce,16,Strawberries
8927,2658,2,Bakery,9,Chocolate Cake
8928,2658,4,Pet Food,20,Wet Dog Food
8929,2658,2,Bakery,7,Wraps
8930,2659,3,Produce,12,Organge
8931,2659,3,Produce,11,Apple
8932,2660,3,Produce,13,Pear
8933,2660,4,Pet Food,19,Dry Dog Food
8934,2661,4,Pet Food,17,Dry Cat Food
8935,2662,1,Dairy,2,Cheese
8936,2662,4,Pet Food,20,Wet Dog Food
8937,2663,2,Bakery,5,White Bread
8938,2663,3,Produce,15,Grapes
8939,2663,1,Dairy,2,Cheese
8940,2663,1,Dairy,3,Butter
8941,2663,4,Pet Food,20,Wet Dog Food
8942,2664,2,Bakery,10,Apple Pie
8943,2664,2,Bakery,7,Wraps
8944,2665,4,Pet Food,20,Wet Dog Food
8945,2665,3,Produce,15,Grapes
8946,2665,1,Dairy,2,Cheese
8947,2665,3,Produce,11,Apple
8948,2665,1,Dairy,1,Milk
8949,2665,2,Bakery,10,Apple Pie
8950,2665,1,Dairy,1,Milk
8951,2666,3,Produce,11,Apple
8952,2666,2,Bakery,8,White Rolls
8953,2666,2,Bakery,7,Wraps
8954,2666,4,Pet Food,19,Dry Dog Food
8955,2667,1,Dairy,1,Milk
8956,2668,1,Dairy,2,Cheese
8957,2668,1,Dairy,3,Butter
8958,2668,2,Bakery,7,Wraps
8959,2668,3,Produce,13,Pear
8960,2668,2,Bakery,5,White Bread
8961,2669,3,Produce,11,Apple
8962,2670,1,Dairy,3,Butter
8963,2670,1,Dairy,2,Cheese
8964,2670,3,Produce,12,Organge
8965,2670,2,Bakery,10,Apple Pie
8966,2670,2,Bakery,7,Wraps
8967,2671,3,Produce,12,Organge
8968,2671,1,Dairy,1,Milk
8969,2671,3,Produce,12,Organge
8970,2671,3,Produce,13,Pear
8971,2671,4,Pet Food,19,Dry Dog Food
8972,2671,2,Bakery,5,White Bread
8973,2671,1,Dairy,4,Cream
8974,2671,2,Bakery,7,Wraps
8975,2671,3,Produce,12,Organge
8976,2671,2,Bakery,5,White Bread
8977,2671,4,Pet Food,18,Wet Cat Food
8978,2672,1,Dairy,3,Butter
8979,2672,1,Dairy,3,Butter
8980,2673,3,Produce,16,Strawberries
8981,2673,4,Pet Food,17,Dry Cat Food
8982,2674,2,Bakery,6,Brown Bread
8983,2675,3,Produce,12,Organge
8984,2676,1,Dairy,2,Cheese
8985,2676,2,Bakery,7,Wraps
8986,2677,2,Bakery,8,White Rolls
8987,2678,1,Dairy,4,Cream
8988,2678,4,Pet Food,18,Wet Cat Food
8989,2678,3,Produce,13,Pear
8990,2679,4,Pet Food,19,Dry Dog Food
8991,2680,1,Dairy,2,Cheese
8992,2681,3,Produce,16,Strawberries
8993,2682,3,Produce,11,Apple
8994,2683,2,Bakery,5,White Bread
8995,2683,1,Dairy,1,Milk
8996,2684,4,Pet Food,18,Wet Cat Food
8997,2685,1,Dairy,1,Milk
8998,2685,1,Dairy,3,Butter
8999,2685,2,Bakery,10,Apple Pie
9000,2685,2,Bakery,5,White Bread
9001,2686,3,Produce,14,Bannana
9002,2686,3,Produce,11,Apple
9003,2686,2,Bakery,6,Brown Bread
9004,2686,3,Produce,11,Apple
9005,2686,4,Pet Food,18,Wet Cat Food
9006,2687,1,Dairy,1,Milk
9007,2687,1,Dairy,2,Cheese
9008,2687,1,Dairy,4,Cream
9009,2687,4,Pet Food,20,Wet Dog Food
9010,2687,1,Dairy,2,Cheese
9011,2687,2,Bakery,10,Apple Pie
9012,2687,3,Produce,16,Strawberries
9013,2687,2,Bakery,7,Wraps
9014,2687,2,Bakery,8,White Rolls
9015,2687,3,Produce,13,Pear
9016,2687,3,Produce,14,Bannana
9017,2687,1,Dairy,1,Milk
9018,2688,1,Dairy,2,Cheese
9019,2689,3,Produce,12,Organge
9020,2689,2,Bakery,9,Chocolate Cake
9021,2689,4,Pet Food,19,Dry Dog Food
9022,2689,3,Produce,11,Apple
9023,2689,2,Bakery,5,White Bread
9024,2689,2,Bakery,5,White Bread
9025,2689,3,Produce,12,Organge
9026,2689,3,Produce,13,Pear
9027,2690,1,Dairy,4,Cream
9028,2691,4,Pet Food,20,Wet Dog Food
9029,2691,1,Dairy,2,Cheese
9030,2691,1,Dairy,3,Butter
9031,2691,3,Produce,13,Pear
9032,2691,1,Dairy,4,Cream
9033,2691,1,Dairy,3,Butter
9034,2691,3,Produce,11,Apple
9035,2691,3,Produce,14,Bannana
9036,2692,2,Bakery,9,Chocolate Cake
9037,2692,4,Pet Food,20,Wet Dog Food
9038,2692,3,Produce,11,Apple
9039,2692,2,Bakery,9,Chocolate Cake
9040,2693,1,Dairy,4,Cream
